"Code","Date","Open","High","Low","Close","Volume","Adj Close","Quarters","Profits(In Cr.)","Income(In Cr.)"," Income Range"," Comparison Factors"," Factors"," Sentiment"," Percentage"
"AMBUJACEM","2016-01-04","204.05","205.60","200.25","202.15","1079100","200.9057"
"AMBUJACEM","2016-01-01","203.50","206.40","203.00","205.65","553700","204.3841"
"AMBUJACEM","2015-12-31","205.00","205.90","202.40","203.05","1177200","201.8001"
"AMBUJACEM","2015-12-30","205.90","206.00","204.30","204.95","685300","203.6884"
"AMBUJACEM","2015-12-29","202.80","206.30","201.90","205.55","1357700","204.2848"
"AMBUJACEM","2015-12-28","203.00","204.50","201.60","202.70","1402300","201.4523"
"AMBUJACEM","2015-12-25","203.30","203.30","203.30","203.30","000","202.0486"
"AMBUJACEM","2015-12-24","201.85","204.20","200.70","203.30","494000","202.0486"
"AMBUJACEM","2015-12-23","200.95","201.70","200.45","201.45","810700","200.21"
"AMBUJACEM","2015-12-22","200.00","202.00","199.30","200.00","1053400","198.7689"
"AMBUJACEM","2015-12-21","200.00","202.40","198.15","200.80","928700","199.564"
"AMBUJACEM","2015-12-18","198.00","202.50","195.00","199.50","2885400","198.272"
"AMBUJACEM","2015-12-17","194.55","198.85","194.20","198.15","1386900","196.9303"
"AMBUJACEM","2015-12-16","194.00","194.75","192.05","194.35","1968300","193.1537"
"AMBUJACEM","2015-12-15","194.00","194.10","190.15","193.35","955600","192.1599"
"AMBUJACEM","2015-12-14","190.45","194.50","189.05","193.25","1484000","192.0605"
"AMBUJACEM","2015-12-11","190.00","194.45","187.60","189.00","2526900","187.8366"
"AMBUJACEM","2015-12-10","190.55","191.90","188.10","189.90","1553100","188.7311"
"AMBUJACEM","2015-12-09","194.10","195.00","188.25","189.40","2732200","188.2342"
"AMBUJACEM","2015-12-08","195.00","195.10","193.25","194.65","1650900","193.4518"
"AMBUJACEM","2015-12-07","196.50","198.50","195.15","195.90","1962300","194.6941"
"AMBUJACEM","2015-12-04","197.00","197.55","194.50","195.05","2711000","193.8494"
"AMBUJACEM","2015-12-03","199.20","200.45","197.20","197.70","1969500","196.4831"
"AMBUJACEM","2015-12-02","203.35","203.75","199.15","200.15","2388600","198.918"
"AMBUJACEM","2015-12-01","200.10","203.50","200.00","200.80","1088900","199.564"
"AMBUJACEM","2015-11-30","202.60","203.00","198.10","198.90","3352900","197.6757"
"AMBUJACEM","2015-11-27","203.50","205.00","201.30","202.60","772000","201.3529"
"AMBUJACEM","2015-11-26","201.70","204.50","201.10","203.20","2387700","201.9492"
"AMBUJACEM","2015-11-25","202.60","202.60","202.60","202.60","000","201.3529"
"AMBUJACEM","2015-11-24","200.10","205.05","200.05","202.60","2351500","201.3529"
"AMBUJACEM","2015-11-23","203.90","203.90","199.65","200.70","825200","199.4646"
"AMBUJACEM","2015-11-20","198.00","203.75","197.95","201.95","1408000","200.7069"
"AMBUJACEM","2015-11-19","198.15","199.00","195.30","198.05","1583000","196.8309"
"AMBUJACEM","2015-11-18","198.70","202.75","196.10","197.45","3293500","196.2346"
"AMBUJACEM","2015-11-17","195.10","199.70","194.80","199.00","3433600","197.7751"
"AMBUJACEM","2015-11-16","192.30","196.00","188.75","194.15","3882100","192.9549"
"AMBUJACEM","2015-11-13","195.25","196.85","191.50","192.65","3043500","191.4642"
"AMBUJACEM","2015-11-12","196.70","196.70","196.70","196.70","000","195.4892"
"AMBUJACEM","2015-11-11","196.70","196.70","196.70","196.70","000","195.4892"
"AMBUJACEM","2015-11-10","204.00","204.40","195.70","196.70","5616100","195.4892"
"AMBUJACEM","2015-11-09","203.30","207.60","203.30","205.00","3763100","203.7381"
"AMBUJACEM","2015-11-06","208.10","210.00","205.85","209.85","1717500","208.5583"
"AMBUJACEM","2015-11-05","209.00","209.70","206.80","208.15","1127200","206.8687"
"AMBUJACEM","2015-11-04","211.00","211.45","208.00","209.05","2195000","207.7632"
"AMBUJACEM","2015-11-03","211.20","231.00","208.85","209.70","4046700","208.4092"
"AMBUJACEM","2015-11-02","207.65","210.25","205.00","210.00","965200","208.7074"
"AMBUJACEM","2015-10-30","207.45","210.40","206.15","206.95","2865800","205.6761"
"AMBUJACEM","2015-10-29","204.00","210.00","202.70","207.45","4392500","206.1731"
"AMBUJACEM","2015-10-28","204.00","209.50","203.10","208.75","3866200","207.4651"
"AMBUJACEM","2015-10-27","208.60","210.00","204.10","205.40","4472700","204.1357"
"AMBUJACEM","2015-10-26","209.85","209.85","206.30","208.65","874200","207.3657"
"AMBUJACEM","2015-10-23","210.50","211.50","208.00","208.95","1604300","207.6638"
"AMBUJACEM","2015-10-22","209.20","209.20","209.20","209.20","000","207.9123"
"AMBUJACEM","2015-10-21","208.15","210.05","208.15","209.20","1299200","207.9123"
"AMBUJACEM","2015-10-20","210.40","210.40","208.90","209.95","2407000","208.6577"
"AMBUJACEM","2015-10-19","214.50","214.50","209.55","210.05","3187000","208.7571"
"AMBUJACEM","2015-10-16","210.95","214.75","209.35","212.15","3865600","210.8441"
"AMBUJACEM","2015-10-15","210.50","211.20","209.10","209.65","2993200","208.3595"
"AMBUJACEM","2015-10-14","210.10","210.75","209.00","209.95","2170500","208.6577"
"AMBUJACEM","2015-10-13","210.00","210.75","209.50","209.95","2682900","208.6577"
"AMBUJACEM","2015-10-12","209.40","210.50","208.35","209.95","1486900","208.6577"
"AMBUJACEM","2015-10-09","211.15","211.80","206.25","209.15","4634100","207.8626"
"AMBUJACEM","2015-10-08","209.00","211.35","208.15","209.85","2810800","208.5583"
"AMBUJACEM","2015-10-07","210.10","210.15","207.65","209.15","1205700","207.8626"
"AMBUJACEM","2015-10-06","212.00","212.85","207.60","209.80","2279400","208.5086"
"AMBUJACEM","2015-10-05","211.00","212.60","209.20","209.95","2664000","208.6577"
"AMBUJACEM","2015-10-02","209.95","209.95","209.95","209.95","000","208.6577"
"AMBUJACEM","2015-10-01","207.20","211.00","206.80","209.95","3720900","208.6577"
"AMBUJACEM","2015-09-30","204.00","206.50","203.65","205.80","1873700","204.5332"
"AMBUJACEM","2015-09-29","200.50","207.65","196.25","203.00","2655400","201.7504"
"AMBUJACEM","2015-09-28","206.95","206.95","202.10","203.05","816800","201.8001"
"AMBUJACEM","2015-09-25","207.00","207.00","207.00","207.00","000","205.7258"
"AMBUJACEM","2015-09-24","206.30","208.90","204.55","207.00","4214900","205.7258"
"AMBUJACEM","2015-09-23","204.05","209.35","204.05","208.70","2097300","207.4154"
"AMBUJACEM","2015-09-22","210.25","211.75","205.10","207.80","2351500","206.5209"
"AMBUJACEM","2015-09-21","208.70","210.65","203.55","209.90","2320600","208.608"
"AMBUJACEM","2015-09-18","212.00","212.45","208.15","209.75","3986000","208.4589"
"AMBUJACEM","2015-09-17","210.45","210.45","210.45","210.45","000","209.1546"
"AMBUJACEM","2015-09-16","207.70","211.40","206.00","210.45","3528300","209.1546"
"AMBUJACEM","2015-09-15","211.05","211.60","203.10","204.40","5716000","203.1418"
"AMBUJACEM","2015-09-14","207.90","212.00","205.80","211.25","3455000","209.9497"
"AMBUJACEM","2015-09-11","213.90","213.90","206.35","207.00","3237300","205.7258"
"AMBUJACEM","2015-09-10","209.95","213.10","206.25","211.30","3337600","209.9994"
"AMBUJACEM","2015-09-09","211.00","216.50","209.55","212.15","2977300","210.8441"
"AMBUJACEM","2015-09-08","207.55","209.60","205.05","208.55","2767000","207.2663"
"AMBUJACEM","2015-09-07","212.00","213.55","206.50","206.90","2205100","205.6264"
"AMBUJACEM","2015-09-04","216.85","218.10","209.60","211.50","4209800","210.1981"
"AMBUJACEM","2015-09-03","212.25","221.50","212.25","218.45","3757200","217.1053"
"AMBUJACEM","2015-09-02","209.05","214.50","208.15","209.90","3979700","208.608"
"AMBUJACEM","2015-09-01","207.00","209.65","203.55","207.50","2862600","206.2227"
"AMBUJACEM","2015-08-31","206.00","211.50","202.40","207.20","2519700","205.9246"
"AMBUJACEM","2015-08-28","212.00","212.90","204.85","206.10","2305600","204.8314"
"AMBUJACEM","2015-08-27","204.00","211.00","200.30","209.90","9588600","208.608"
"AMBUJACEM","2015-08-26","207.00","207.50","197.40","199.75","13202700","198.5205"
"AMBUJACEM","2015-08-25","213.00","216.00","202.10","207.60","5337000","206.3221"
"AMBUJACEM","2015-08-24","223.45","223.45","209.50","212.15","3420200","210.8441"
"AMBUJACEM","2015-08-21","221.20","237.90","220.90","227.05","3353900","225.6524"
"AMBUJACEM","2015-08-20","228.10","230.50","222.00","223.95","1763300","222.5715"
"AMBUJACEM","2015-08-19","226.55","232.30","225.30","231.00","2290600","229.5781"
"AMBUJACEM","2015-08-18","226.10","228.70","225.10","227.10","930000","225.7021"
"AMBUJACEM","2015-08-17","225.85","227.70","221.45","226.30","1935400","224.907"
"AMBUJACEM","2015-08-14","222.65","227.20","221.05","226.30","754600","224.907"
"AMBUJACEM","2015-08-13","223.80","225.80","205.00","222.10","1686000","220.7329"
"AMBUJACEM","2015-08-12","222.05","224.80","219.25","223.25","1937100","221.8758"
"AMBUJACEM","2015-08-11","226.05","226.50","221.20","222.60","1663700","221.2298"
"AMBUJACEM","2015-08-10","228.90","230.40","225.00","226.65","833100","225.2549"
"AMBUJACEM","2015-08-07","231.30","231.65","227.95","228.50","1059600","227.0935"
"AMBUJACEM","2015-08-06","230.20","233.15","227.95","230.35","1552800","228.9321"
"AMBUJACEM","2015-08-05","230.00","232.50","228.90","229.65","741000","228.2364"
"AMBUJACEM","2015-08-04","230.50","231.40","226.00","229.10","985000","227.6898"
"AMBUJACEM","2015-08-03","231.25","232.60","228.50","229.60","1027000","228.1867"
"AMBUJACEM","2015-07-31","231.50","234.40","230.90","232.30","1135100","230.8701"
"AMBUJACEM","2015-07-30","233.50","235.80","229.70","231.05","2314400","228.0376"
"AMBUJACEM","2015-07-29","230.30","234.90","226.75","233.55","1599200","230.5051"
"AMBUJACEM","2015-07-28","229.75","237.70","228.10","230.20","3148600","227.1987"
"AMBUJACEM","2015-07-27","237.10","241.65","232.15","234.05","2260000","230.9985"
"AMBUJACEM","2015-07-24","242.60","245.70","239.00","240.15","1229700","237.019"
"AMBUJACEM","2015-07-23","247.50","247.60","242.90","244.45","609500","241.2629"
"AMBUJACEM","2015-07-22","241.30","247.35","239.05","246.55","928300","243.3356"
"AMBUJACEM","2015-07-21","251.00","253.20","241.15","242.10","1874900","238.9436"
"AMBUJACEM","2015-07-20","250.00","252.40","245.40","251.35","2520100","248.073"
"AMBUJACEM","2015-07-17","256.60","256.60","250.05","250.60","6722000","247.3328"
"AMBUJACEM","2015-07-16","255.00","255.95","250.85","254.30","821300","250.9845"
"AMBUJACEM","2015-07-15","252.65","257.30","250.20","255.20","1257100","251.8728"
"AMBUJACEM","2015-07-14","248.40","253.85","246.45","252.35","1491800","249.0599"
"AMBUJACEM","2015-07-13","241.00","248.40","240.60","247.85","882700","244.6186"
"AMBUJACEM","2015-07-10","242.15","244.50","238.60","241.95","1117200","238.7955"
"AMBUJACEM","2015-07-09","239.50","244.65","239.50","242.15","634300","238.9929"
"AMBUJACEM","2015-07-08","244.65","244.65","237.10","241.00","1262600","237.8579"
"AMBUJACEM","2015-07-07","245.50","247.70","243.60","245.80","2317800","242.5953"
"AMBUJACEM","2015-07-06","237.10","246.70","237.00","245.75","1515300","242.546"
"AMBUJACEM","2015-07-03","239.05","243.00","239.00","242.35","1396100","239.1903"
"AMBUJACEM","2015-07-02","238.25","241.90","235.80","239.85","2573700","236.7229"
"AMBUJACEM","2015-07-01","230.00","239.80","229.00","238.15","2913800","235.0451"
"AMBUJACEM","2015-06-30","227.00","230.85","225.00","229.90","1597200","226.9026"
"AMBUJACEM","2015-06-29","224.00","228.25","220.25","227.45","980500","224.4846"
"AMBUJACEM","2015-06-26","226.50","229.80","225.05","227.00","1388900","224.0404"
"AMBUJACEM","2015-06-25","227.00","228.60","224.40","226.60","2082600","223.6457"
"AMBUJACEM","2015-06-24","229.90","232.60","225.80","227.00","1613300","224.0404"
"AMBUJACEM","2015-06-23","228.45","231.35","227.00","230.65","1256800","227.6429"
"AMBUJACEM","2015-06-22","227.85","230.85","225.30","228.45","1162700","225.4715"
"AMBUJACEM","2015-06-19","222.55","228.00","221.60","226.60","1392400","223.6457"
"AMBUJACEM","2015-06-18","221.70","224.50","220.50","222.15","1018400","219.2537"
"AMBUJACEM","2015-06-17","219.10","224.00","216.50","222.05","1548300","219.155"
"AMBUJACEM","2015-06-16","215.65","221.00","214.30","219.55","1211900","216.6876"
"AMBUJACEM","2015-06-15","218.50","219.80","215.10","215.65","1311000","212.8384"
"AMBUJACEM","2015-06-12","220.00","221.50","214.80","218.45","2071900","215.6019"
"AMBUJACEM","2015-06-11","227.20","232.90","220.20","221.90","2285200","219.0069"
"AMBUJACEM","2015-06-10","225.60","227.90","222.50","225.85","1326000","222.9054"
"AMBUJACEM","2015-06-09","222.60","226.75","221.40","225.75","1635000","222.8067"
"AMBUJACEM","2015-06-08","221.20","225.35","220.20","223.05","1452700","220.1419"
"AMBUJACEM","2015-06-05","228.40","228.90","220.20","221.80","2306000","218.9082"
"AMBUJACEM","2015-06-04","225.80","229.80","221.10","229.00","1682400","226.0144"
"AMBUJACEM","2015-06-03","230.20","230.85","224.25","225.80","1280100","222.8561"
"AMBUJACEM","2015-06-02","239.05","240.10","229.05","231.30","1281200","228.2844"
"AMBUJACEM","2015-06-01","237.60","241.05","237.55","239.90","896400","236.7723"
"AMBUJACEM","2015-05-29","230.45","239.80","229.75","237.60","3367800","234.5023"
"AMBUJACEM","2015-05-28","228.15","232.10","225.80","229.95","1925300","226.952"
"AMBUJACEM","2015-05-27","225.70","230.45","225.00","227.60","1051800","224.6326"
"AMBUJACEM","2015-05-26","233.25","233.90","226.10","226.80","2058000","223.8431"
"AMBUJACEM","2015-05-25","241.50","241.70","231.20","232.30","1474300","229.2713"
"AMBUJACEM","2015-05-22","241.20","244.65","240.10","241.60","1215600","238.4501"
"AMBUJACEM","2015-05-21","238.80","241.60","235.40","241.20","1900100","238.0553"
"AMBUJACEM","2015-05-20","239.30","241.80","237.50","238.80","1327500","235.6866"
"AMBUJACEM","2015-05-19","241.70","242.95","237.10","239.00","1281200","235.884"
"AMBUJACEM","2015-05-18","235.45","242.90","233.60","240.70","1454300","237.5618"
"AMBUJACEM","2015-05-15","234.95","236.95","232.35","234.70","688500","231.6401"
"AMBUJACEM","2015-05-14","234.55","237.55","231.15","235.05","1388600","231.9855"
"AMBUJACEM","2015-05-13","230.75","236.25","228.00","235.15","1485300","232.0842"
"AMBUJACEM","2015-05-12","239.40","239.40","227.55","228.85","1408200","225.8663"
"AMBUJACEM","2015-05-11","233.95","239.40","230.55","238.50","966000","235.3905"
"AMBUJACEM","2015-05-08","232.75","239.95","231.65","233.20","1726600","230.1596"
"AMBUJACEM","2015-05-07","225.00","232.45","222.30","231.40","1204500","228.3831"
"AMBUJACEM","2015-05-06","239.20","239.40","224.55","226.80","1784800","223.8431"
"AMBUJACEM","2015-05-05","241.00","241.00","235.80","239.20","1425900","236.0814"
"AMBUJACEM","2015-05-04","234.30","243.00","232.00","241.30","1225000","238.154"
"AMBUJACEM","2015-05-01","232.40","232.40","232.40","232.40","000","229.37"
"AMBUJACEM","2015-04-30","235.55","240.80","231.50","232.40","2718600","229.37"
"AMBUJACEM","2015-04-29","230.00","241.50","228.20","238.30","4216700","235.1931"
"AMBUJACEM","2015-04-28","229.90","231.95","224.05","230.55","3076900","227.5442"
"AMBUJACEM","2015-04-27","234.45","234.45","228.70","230.15","1045600","227.1494"
"AMBUJACEM","2015-04-24","238.00","238.00","231.70","233.35","1431800","230.3077"
"AMBUJACEM","2015-04-23","243.85","246.90","236.10","237.60","1605600","234.5023"
"AMBUJACEM","2015-04-22","240.70","243.60","236.15","242.05","2817500","238.8942"
"AMBUJACEM","2015-04-21","247.00","247.95","239.25","240.00","1187300","236.871"
"AMBUJACEM","2015-04-20","246.25","253.25","243.80","248.05","1651600","244.816"
"AMBUJACEM","2015-04-17","250.40","250.95","245.75","246.85","1579600","243.6317"
"AMBUJACEM","2015-04-16","260.90","260.90","250.00","252.50","3346800","249.208"
"AMBUJACEM","2015-04-15","260.40","262.00","257.60","259.95","2877800","256.5609"
"AMBUJACEM","2015-04-14","257.60","257.60","257.60","257.60","000","254.2415"
"AMBUJACEM","2015-04-13","259.80","260.20","254.50","257.60","1109300","254.2415"
"AMBUJACEM","2015-04-10","256.20","259.30","255.35","258.30","771300","254.9324"
"AMBUJACEM","2015-04-09","260.00","260.00","253.55","256.15","1162900","252.8104"
"AMBUJACEM","2015-04-08","260.30","266.35","256.60","257.65","1722600","254.2908"
"AMBUJACEM","2015-04-07","261.50","263.55","254.25","260.10","1385800","256.7089"
"AMBUJACEM","2015-04-06","263.70","264.45","259.20","261.50","2100700","258.0906"
"AMBUJACEM","2015-04-03","260.25","260.25","260.25","260.25","000","256.8569"
"AMBUJACEM","2015-04-02","260.25","260.25","260.25","260.25","000","256.8569"
"AMBUJACEM","2015-04-01","254.95","261.40","253.40","260.25","1346300","256.8569"
"AMBUJACEM","2015-03-31","257.60","258.70","254.00","255.30","1383000","251.9715"
"AMBUJACEM","2015-03-30","252.85","257.90","249.85","257.10","789900","253.748"
"AMBUJACEM","2015-03-27","251.25","252.90","247.05","250.45","769700","247.1847"
"AMBUJACEM","2015-03-26","246.95","251.95","245.40","250.10","1416000","246.8393"
"AMBUJACEM","2015-03-25","254.90","255.50","246.55","248.80","1470400","245.5562"
"AMBUJACEM","2015-03-24","254.90","258.50","251.85","253.35","662000","250.0469"
"AMBUJACEM","2015-03-23","256.05","259.00","252.20","256.15","1117400","252.8104"
"AMBUJACEM","2015-03-20","254.20","258.50","243.00","255.20","1780800","251.8728"
"AMBUJACEM","2015-03-19","256.80","256.80","250.20","251.70","1354300","248.4184"
"AMBUJACEM","2015-03-18","259.95","259.95","251.00","252.70","1030800","249.4054"
"AMBUJACEM","2015-03-17","259.65","260.60","254.15","258.70","1014100","255.3272"
"AMBUJACEM","2015-03-16","257.90","259.65","255.15","256.65","976600","253.3039"
"AMBUJACEM","2015-03-13","268.00","268.75","254.00","256.00","1480200","252.6624"
"AMBUJACEM","2015-03-12","261.00","268.70","261.00","264.05","1700600","260.6074"
"AMBUJACEM","2015-03-11","260.85","263.80","256.15","259.85","1390300","256.4622"
"AMBUJACEM","2015-03-10","264.80","266.05","258.50","259.50","1755300","256.1167"
"AMBUJACEM","2015-03-09","274.60","275.00","261.55","263.75","1477600","260.3113"
"AMBUJACEM","2015-03-06","273.35","273.35","273.35","273.35","000","269.7862"
"AMBUJACEM","2015-03-05","275.00","276.00","269.05","273.35","1196800","269.7862"
"AMBUJACEM","2015-03-04","282.10","283.75","273.00","274.65","3325100","271.0692"
"AMBUJACEM","2015-03-03","285.55","286.00","277.25","281.00","1657200","277.3364"
"AMBUJACEM","2015-03-02","272.00","287.00","270.40","285.45","2832800","281.7284"
"AMBUJACEM","2015-02-27","260.50","270.35","260.50","269.45","1907500","262.7787"
"AMBUJACEM","2015-02-26","262.00","264.00","255.55","259.75","3015700","253.3189"
"AMBUJACEM","2015-02-25","259.90","264.80","258.35","261.05","1385400","254.5867"
"AMBUJACEM","2015-02-24","262.25","263.45","254.00","257.30","1165400","250.9295"
"AMBUJACEM","2015-02-23","264.05","265.00","259.25","262.15","1068100","255.6594"
"AMBUJACEM","2015-02-20","265.25","266.00","261.15","263.10","830100","256.5859"
"AMBUJACEM","2015-02-19","273.00","273.00","262.10","265.05","2789400","258.4876"
"AMBUJACEM","2015-02-18","265.00","271.50","265.00","270.10","2423400","263.4126"
"AMBUJACEM","2015-02-17","266.20","266.20","266.20","266.20","000","259.6092"
"AMBUJACEM","2015-02-16","264.95","268.00","263.40","266.20","955000","259.6092"
"AMBUJACEM","2015-02-13","261.80","266.00","259.00","265.10","1674000","258.5364"
"AMBUJACEM","2015-02-12","251.55","262.00","251.40","259.70","2027400","253.2701"
"AMBUJACEM","2015-02-11","250.00","252.00","248.85","250.85","1570100","244.6392"
"AMBUJACEM","2015-02-10","245.00","252.50","245.00","249.60","1479300","243.4202"
"AMBUJACEM","2015-02-09","247.15","251.30","244.00","246.00","807500","239.9093"
"AMBUJACEM","2015-02-06","246.10","250.25","246.00","248.25","864000","242.1036"
"AMBUJACEM","2015-02-05","248.00","251.50","245.80","247.55","1218900","241.4209"
